,date,doublingtimes
342,2021-03-10,379.59047844467426
343,2021-03-11,368.349925215176
344,2021-03-12,363.85687624394086
345,2021-03-13,383.25213217992143
346,2021-03-14,335.9166665446765
347,2021-03-15,220.04442568311413
348,2021-03-16,227.6787887502007
349,2021-03-17,210.50033852747467
350,2021-03-18,180.10454055018775
351,2021-03-19,208.22514641212067
352,2021-03-20,212.39231033605085
353,2021-03-21,183.26724407537085
354,2021-03-22,142.24878212799572
355,2021-03-23,112.98343804290856
356,2021-03-24,113.26911972948004
357,2021-03-25,113.33365981151297
358,2021-03-26,109.45644823641383
359,2021-03-27,112.04535832834573
360,2021-03-28,105.994481403714
361,2021-03-29,80.47906614794239
362,2021-03-30,83.41704630563925
363,2021-03-31,79.1560524934778
364,2021-04-01,66.14140455578116
365,2021-04-02,63.30849855281011
366,2021-04-03,76.92733325458849
367,2021-04-04,62.248644863898626
368,2021-04-05,63.05541231350343
369,2021-04-06,62.53563568187936
370,2021-04-07,59.81099423010969
371,2021-04-08,67.32664656992226
372,2021-04-09,62.483871317076634
373,2021-04-10,88.24219361607834
374,2021-04-11,81.66663240304425
375,2021-04-12,66.55901282578058
376,2021-04-13,80.34706965012779
377,2021-04-14,79.74987833356347
378,2021-04-15,79.58442663686183
379,2021-04-16,79.42141854903396
380,2021-04-17,79.26083223560025
381,2021-04-18,79.10264618479118
382,2021-04-19,78.94683920463476
383,2021-04-20,78.7933904200905
384,2021-04-21,78.6422792702428
385,2021-04-22,78.49348550552531
386,2021-04-23,78.34698918499528
387,2021-04-24,78.2027706736413
388,2021-04-25,78.06081063972222
389,2021-04-26,77.92109005215177
390,2021-04-27,77.78359017795516
391,2021-04-28,77.6482925796946
392,2021-04-29,77.51517911302842
393,2021-04-30,77.38423192422246
394,2021-05-01,77.2554334476999
395,2021-05-02,77.12876640374564
396,2021-05-03,77.00421379610056
397,2021-05-04,76.88175890969512
398,2021-05-05,76.76138530833843
399,2021-05-06,76.64307683251957
400,2021-05-07,76.52681759722805
401,2021-05-08,76.41259198972962
402,2021-05-09,76.30038466754004
403,2021-05-10,76.19018055625028
404,2021-05-11,76.08196484751019
405,2021-05-12,75.97572299703587
406,2021-05-13,75.87144072255373
407,2021-05-14,75.76910400195165
408,2021-05-15,75.66869907125897
409,2021-05-16,75.5702124228581
410,2021-05-17,75.47363080355821
411,2021-05-18,75.37894121284107
412,2021-05-19,75.28613090103647
413,2021-05-20,75.19518736759986
414,2021-05-21,75.10609835935925
415,2021-05-22,75.01885186890647
416,2021-05-23,74.93343613283001
417,2021-05-24,74.84983963019349
418,2021-05-25,74.76805108088574
419,2021-05-26,74.68805944411498
420,2021-05-27,74.60985391678584
421,2021-05-28,74.53342393212351
422,2021-05-29,74.4587591581042
423,2021-05-30,74.38584949608882
424,2021-05-31,74.31468507933904
425,2021-06-01,74.24525627172756
426,2021-06-02,74.17755366633898
427,2021-06-03,74.11156808414107
428,2021-06-04,74.04729057272806
429,2021-06-05,73.98471240503842
430,2021-06-06,73.92382507814189
431,2021-06-07,73.8646203120019
432,2021-06-08,73.80709004834426
433,2021-06-09,73.75122644946707
434,2021-06-10,73.69702189716412
435,2021-06-11,73.64446899159398
436,2021-06-12,73.59356055025057
437,2021-06-13,73.54428960691443
438,2021-06-14,73.49664941060972
439,2021-06-15,73.45063342469511
440,2021-06-16,73.40623532585592
441,2021-06-17,73.36344900316732
442,2021-06-18,73.32226855725933
443,2021-06-19,73.28268829935827
444,2021-06-20,73.24470275048304
445,2021-06-21,73.20830664064466
446,2021-06-22,73.17349490801134
447,2021-06-23,73.14026269813837
448,2021-06-24,73.10860536325934
449,2021-06-25,73.07851846152465
450,2021-06-26,73.04999775635244
451,2021-06-27,73.02303921572208
452,2021-06-28,72.99763901152407
453,2021-06-29,72.97379351902198
454,2021-06-30,72.95149931616928
455,2021-07-01,72.93075318305874
456,2021-07-02,72.91155210143471
457,2021-07-03,72.89389325412307
458,2021-07-04,72.87777402454617
459,2021-07-05,72.86319199625002
460,2021-07-06,72.85014495250103
461,2021-07-07,72.83863087579546
462,2021-07-08,72.82864794753105
463,2021-07-09,72.82019454757614
464,2021-07-10,72.8132692539636
465,2021-07-11,72.8078708425479
466,2021-07-12,72.80399828671098
467,2021-07-13,72.80165075706147
468,2021-07-14,72.80082762121432
469,2021-07-15,72.80152844354004
470,2021-07-16,72.80375298495888
471,2021-07-17,72.80750120274959
472,2021-07-18,72.81277325042991
473,2021-07-19,72.81956947753525
474,2021-07-20,72.82789042959644
475,2021-07-21,72.83773684798525
476,2021-07-22,72.84910966986949
477,2021-07-23,72.86201002817329
478,2021-07-24,72.8764392515255
479,2021-07-25,72.89239886428862
480,2021-07-26,72.90989058654344
481,2021-07-27,72.92891633420756
482,2021-07-28,72.94947821898626
483,2021-07-29,72.97157854859667
484,2021-07-30,72.99521982674943
485,2021-07-31,73.02040475338485
486,2021-08-01,73.04713622475334
487,2021-08-02,73.07541733365403
488,2021-08-03,73.1052513695978
489,2021-08-04,73.13664181904181
490,2021-08-05,73.16959236562391
491,2021-08-06,73.20410689045946
492,2021-08-07,73.2401894723711
493,2021-08-08,73.27784438828229
494,2021-08-09,73.31707611347666
495,2021-08-10,73.35788932197447
496,2021-08-11,73.40028888693408
497,2021-08-12,73.44427988101992
498,2021-08-13,73.48986757683379
499,2021-08-14,73.5370574473527
500,2021-08-15,73.58585516641055
501,2021-08-16,73.63626660913387
502,2021-08-17,73.68829785252696
503,2021-08-18,73.74195517592754
504,2021-08-19,73.79724506159211
505,2021-08-20,73.85417419526235
506,2021-08-21,73.91274946676222
507,2021-08-22,73.97297797059399
508,2021-08-23,74.03486700660689
509,2021-08-24,74.0984240806342
510,2021-08-25,74.16365690517075
511,2021-08-26,74.23057340009728
512,2021-08-27,74.29918169335691
513,2021-08-28,74.36949012176814
514,2021-08-29,74.44150723172731
515,2021-08-30,74.51524178002543
516,2021-08-31,74.59070273468606
517,2021-09-01,74.66789927571602
518,2021-09-02,74.74684079603759
519,2021-09-03,74.82753690235862
520,2021-09-04,74.90999741596795
521,2021-09-05,74.99423237381606
522,2021-09-06,75.08025202931367
523,2021-09-07,75.16806685335709
524,2021-09-08,75.257687535308
525,2021-09-09,75.34912498400473
526,2021-09-10,75.44239032872684
527,2021-09-11,75.53749492036414
528,2021-09-12,75.63445033232804
529,2021-09-13,75.7332683617904
530,2021-09-14,75.83396103071632
531,2021-09-15,75.93654058703169
532,2021-09-16,76.04101950574066
533,2021-09-17,76.14741049014968
534,2021-09-18,76.25572647307231
535,2021-09-19,76.36598061797854
536,2021-09-20,76.4781863203341
537,2021-09-21,76.5923572088475
538,2021-09-22,76.70850714667723
539,2021-09-23,76.82665023285503
540,2021-09-24,76.94680080357138
541,2021-09-25,77.06897343350677
542,2021-09-26,77.19318293726116
543,2021-09-27,77.31944437071884
544,2021-09-28,77.44777303249766
545,2021-09-29,77.57818446535683
546,2021-09-30,77.71069445772704
547,2021-10-01,77.84531904516027
548,2021-10-02,77.98207451181685
549,2021-10-03,78.12097739210118
550,2021-10-04,78.2620444721038
551,2021-10-05,78.40529279128184
552,2021-10-06,78.5507396439884
553,2021-10-07,78.69840258117105
554,2021-10-08,78.84829941196979
555,2021-10-09,79.00044820542719
556,2021-10-10,79.15486729217689
557,2021-10-11,79.31157526617716
558,2021-10-12,79.47059098641063
559,2021-10-13,79.63193357875228
560,2021-10-14,79.79562243762649
561,2021-10-15,79.96167722798012
562,2021-10-16,80.13011788700034
563,2021-10-17,80.30096462603785
564,2021-10-18,80.47423793247619
565,2021-10-19,80.64995857168155
566,2021-10-20,80.8281475889069
567,2021-10-21,81.00882631126714
568,2021-10-22,81.19201634972272
569,2021-10-23,81.37773960110499
570,2021-10-24,81.56601825013816
571,2021-10-25,81.7568747715295
572,2021-10-26,81.95033193204225
573,2021-10-27,82.14641279258701
574,2021-10-28,82.3451407104005
575,2021-10-29,82.54653934118492
576,2021-10-30,82.75063264132991
577,2021-10-31,82.95744487009107
578,2021-11-01,83.16700059183711
579,2021-11-02,83.37932467835712
580,2021-11-03,83.59444231113864
