test_date,district,tests_combined,cases_combined,tests_nontraveller,cases_nontraveller
2020-04-20,Pabna,1,1,1,1
2020-04-20,Patuakhali,3,3,3,3
2020-04-20,Rajshahi,4,4,4,4
2020-04-20,Rangpur,4,4,4,4
2020-04-20,Sherpur,79,10,79,10
2020-04-20,Sirajganj,3,1,3,1
2020-04-20,Sylhet,1,1,1,1
2020-04-20,Tangail,1,1,1,1
2020-04-20,Thakurgaon,3,3,3,3
2020-04-21,Bandarban,3,3,3,3
2020-04-21,Barguna,10,4,10,4
2020-04-21,BARISHAL,13,2,13,2
2020-04-21,Bhola,2,0,2,0
2020-04-21,BOGURA,3,3,3,3
2020-04-21,Brahmanbaria,1,1,1,1
2020-04-21,CHATTOGRAM,1,1,1,1
2020-04-21,Chuadanga,1,1,1,1
2020-04-21,COXS BAZAR,6,0,6,0
2020-04-21,Dhaka,269,196,269,196
2020-04-21,Dinajpur,1,1,1,1
2020-04-21,Faridpur,17,0,17,0
2020-04-21,Gazipur,80,31,80,31
2020-04-21,Gopalganj,7,3,7,3
2020-04-21,Habiganj,6,6,6,6
2020-04-21,Jamalpur,46,12,46,12
2020-04-21,JASHORE,2,2,2,2
2020-04-21,Joypurhat,1,1,1,1
2020-04-21,Khulna,4,4,4,4
2020-04-21,KISHOREGANJ,115,18,115,18
2020-04-21,Lakshmipur,2,2,2,2
2020-04-21,Madaripur,39,1,39,1
2020-04-21,Manikganj,2,2,2,2
2020-04-21,Moulvibazar,2,2,2,2
2020-04-21,Munshiganj,2,2,2,2
2020-04-21,Mymensingh,61,17,61,17
2020-04-21,Narayanganj,29,28,29,28
2020-04-21,Narsingdi,35,7,35,7
2020-04-21,Natore,1,1,1,1
2020-04-21,Netrakona,16,6,16,6
2020-04-21,Nilphamari,1,1,1,1
2020-04-21,Panchagarh,2,2,2,2
2020-04-21,Patuakhali,4,2,4,2
2020-04-21,Rajshahi,1,1,1,1
2020-04-21,Rangpur,1,1,1,1
2020-04-21,Sherpur,3,2,3,2
2020-04-21,Sirajganj,1,1,1,1
2020-04-21,Tangail,3,1,3,1
2020-04-21,Thakurgaon,3,0,3,0
2020-04-22,Barguna,7,1,7,1
2020-04-22,BARISHAL,5,1,5,1
2020-04-22,Bhola,3,0,3,0
2020-04-22,Brahmanbaria,1,1,1,1
2020-04-22,COXS BAZAR,4,2,4,2
2020-04-22,CUMILLA,2,2,2,2
2020-04-22,Dhaka,171,162,171,162
2020-04-22,Dinajpur,2,1,2,1
2020-04-22,Faridpur,5,1,5,1
2020-04-22,Gaibandha,4,3,4,3
2020-04-22,Gazipur,12,12,12,12
2020-04-22,Gopalganj,28,4,28,4
2020-04-22,Habiganj,7,7,7,7
2020-04-22,JASHORE,4,4,4,4
2020-04-22,Jhenaidah,1,1,1,1
2020-04-22,Khulna,3,3,3,3
2020-04-22,KISHOREGANJ,27,10,26,9
2020-04-22,Kurigram,1,1,1,1
2020-04-22,Lakshmipur,1,1,1,1
2020-04-22,Madaripur,1,0,1,0
2020-04-22,Manikganj,3,3,3,3
2020-04-22,Moulvibazar,5,5,5,5
2020-04-22,Munshiganj,3,3,3,3
2020-04-22,Mymensingh,3,3,3,3
2020-04-22,Narail,1,1,1,1
2020-04-22,Narayanganj,21,21,21,21
2020-04-22,Narsingdi,9,9,9,9
2020-04-22,Netrakona,1,1,1,1
2020-04-22,Nilphamari,1,0,1,0
2020-04-22,Patuakhali,3,2,3,2
2020-04-22,Pirojpur,1,1,1,1
2020-04-22,Rajbari,9,0,9,0
2020-04-22,Rangpur,4,4,4,4
2020-04-22,Sherpur,1,1,1,1
2020-04-22,Sunamganj,6,6,6,6
2020-04-22,Sylhet,2,2,2,2
2020-04-23,Bandarban,1,0,1,0
2020-04-23,Barguna,21,3,21,3
2020-04-23,BARISHAL,2,1,2,1
2020-04-23,Bhola,5,3,5,3
2020-04-23,BOGURA,1,1,1,1
2020-04-23,Brahmanbaria,10,2,10,2
2020-04-23,Chandpur,1,0,1,0
2020-04-23,COXS BAZAR,40,1,40,1
2020-04-23,CUMILLA,6,1,6,1
2020-04-23,Dhaka,175,108,175,108
2020-04-23,Dinajpur,1,1,1,1
2020-04-23,Gaibandha,1,1,1,1
2020-04-23,Gazipur,13,12,13,12
2020-04-23,Gopalganj,2,2,2,2
2020-04-23,Habiganj,7,7,7,7
2020-04-23,Jamalpur,2,2,2,2
2020-04-23,JASHORE,3,3,3,3
2020-04-23,Joypurhat,1,1,1,1
2020-04-23,Khulna,1,1,1,1
2020-04-23,KISHOREGANJ,7,7,7,7
2020-04-23,Lakshmipur,4,4,4,4
2020-04-23,Madaripur,1,1,1,1
2020-04-23,Manikganj,2,2,2,2
2020-04-23,Munshiganj,6,6,6,6
2020-04-23,Mymensingh,6,5,6,5
2020-04-23,Naogaon,1,1,1,1
2020-04-23,Narayanganj,7,7,7,7
2020-04-23,Narsingdi,10,10,10,10
2020-04-23,Netrakona,2,1,2,1
2020-04-23,Nilphamari,1,1,1,1
2020-04-23,Panchagarh,3,2,3,2
2020-04-23,Pirojpur,1,1,1,1
2020-04-23,Rajbari,1,1,1,1
2020-04-23,Rangpur,4,4,4,4
2020-04-23,Sunamganj,8,7,8,7
2020-04-23,Sylhet,9,9,9,9
2020-04-23,Tangail,3,3,3,3
2020-04-23,Thakurgaon,4,1,4,1
2020-04-24,Bagerhat,8,0,8,0
2020-04-24,Bandarban,3,0,3,0
2020-04-24,Barguna,16,9,16,9
2020-04-24,BARISHAL,16,8,16,8
2020-04-24,Bhola,2,1,2,1
2020-04-24,BOGURA,1,1,1,1
2020-04-24,Brahmanbaria,4,4,4,4
2020-04-24,Chandpur,1,1,1,1
2020-04-24,CHAPAINABABGANJ,1,1,1,1
2020-04-24,CHATTOGRAM,1,1,1,1
2020-04-24,COXS BAZAR,44,1,44,1
2020-04-24,CUMILLA,5,3,5,3
2020-04-24,Dhaka,325,210,325,210
2020-04-24,Dinajpur,3,3,3,3
2020-04-24,Gaibandha,1,1,1,1
2020-04-24,Gazipur,17,16,17,16
2020-04-24,Gopalganj,2,2,2,2
2020-04-24,Habiganj,56,6,56,6
2020-04-24,Jamalpur,7,7,7,7
2020-04-24,JASHORE,7,7,7,7
2020-04-24,Joypurhat,1,1,1,1
2020-04-24,Khulna,34,1,34,1
2020-04-24,KISHOREGANJ,16,16,16,16
2020-04-24,Kurigram,6,6,6,6
2020-04-24,Kushtia,2,2,2,2
2020-04-24,Madaripur,11,3,11,3
2020-04-24,Manikganj,1,0,1,0
2020-04-24,Meherpur,6,1,6,1
2020-04-24,Moulvibazar,6,4,6,4
2020-04-24,Munshiganj,10,10,10,10
2020-04-24,Mymensingh,28,27,28,27
2020-04-24,Naogaon,2,2,2,2
2020-04-24,Narail,3,0,3,0
2020-04-24,Narayanganj,39,37,39,37
2020-04-24,Narsingdi,5,5,5,5
2020-04-24,Netrakona,3,3,3,3
2020-04-24,Nilphamari,1,1,1,1
2020-04-24,Pabna,1,1,1,1
2020-04-24,Panchagarh,2,2,2,2
2020-04-24,Patuakhali,2,1,2,1
2020-04-24,Pirojpur,2,2,2,2
2020-04-24,Rajbari,3,0,3,0
2020-04-24,Rangpur,5,5,5,5
2020-04-24,Satkhira,13,0,13,0
2020-04-24,Shariatpur,11,2,11,2
2020-04-24,Sunamganj,1,1,1,1
2020-04-24,Sylhet,8,2,8,2
2020-04-24,Tangail,3,3,3,3
2020-04-25,Bagerhat,3,0,3,0
2020-04-25,Bandarban,2,0,2,0
2020-04-25,Barguna,17,5,17,5
2020-04-25,BARISHAL,1,1,1,1
2020-04-25,Bhola,3,0,3,0
2020-04-25,Brahmanbaria,1,1,1,1
2020-04-25,CHATTOGRAM,1,1,1,1
2020-04-25,Chuadanga,16,0,16,0
2020-04-25,COXS BAZAR,42,1,42,1
2020-04-25,CUMILLA,8,1,8,1
2020-04-25,Dhaka,250,130,250,130
2020-04-25,Dinajpur,1,1,1,1
2020-04-25,Gazipur,5,5,5,5
2020-04-25,Gopalganj,1,1,1,1
2020-04-25,Habiganj,53,5,53,5
2020-04-25,Jamalpur,7,7,7,7
2020-04-25,JASHORE,1,1,1,1
2020-04-25,Joypurhat,97,8,97,8
2020-04-25,Khulna,14,0,14,0
2020-04-25,KISHOREGANJ,33,6,33,6
2020-04-25,Kurigram,1,1,1,1
2020-04-25,Kushtia,22,1,22,1
2020-04-25,Lakshmipur,1,0,1,0
2020-04-25,Madaripur,1,1,1,1
2020-04-25,Meherpur,6,0,6,0
2020-04-25,Moulvibazar,1,1,1,1
2020-04-25,Munshiganj,2,2,2,2
2020-04-25,Mymensingh,4,4,4,4
2020-04-25,Naogaon,76,15,76,15
2020-04-25,Narail,6,0,6,0
2020-04-25,Narayanganj,16,16,16,16
2020-04-25,Narsingdi,12,4,12,4
2020-04-25,Natore,39,7,39,7
2020-04-25,Nilphamari,29,0,29,0
2020-04-25,Pabna,32,1,32,1
2020-04-25,Panchagarh,1,1,1,1
2020-04-25,Patuakhali,3,1,3,1
2020-04-25,Rajbari,4,2,4,2
2020-04-25,Rajshahi,22,7,22,7
2020-04-25,Rangpur,2,2,2,2
2020-04-25,Shariatpur,5,3,5,3
2020-04-25,Sherpur,2,2,2,2
2020-04-25,Sirajganj,117,4,117,4
2020-04-25,Sunamganj,3,2,3,2
2020-04-25,Sylhet,2,2,2,2
2020-04-25,Tangail,2,2,2,2
2020-04-25,Thakurgaon,1,1,1,1
2020-04-26,Bagerhat,11,0,11,0
2020-04-26,Barguna,11,0,11,0
2020-04-26,BARISHAL,5,3,5,3
2020-04-26,BOGURA,1,1,1,1
2020-04-26,Brahmanbaria,13,1,13,1
2020-04-26,CHAPAINABABGANJ,1,1,1,1
2020-04-26,CHATTOGRAM,1,1,1,1
2020-04-26,COXS BAZAR,66,1,66,1
2020-04-26,CUMILLA,1,0,1,0
2020-04-26,Dhaka,551,217,551,217
2020-04-26,Dinajpur,3,3,3,3
2020-04-26,Faridpur,1,1,1,1
2020-04-26,Feni,1,1,1,1
2020-04-26,Gaibandha,3,1,3,1
2020-04-26,Gazipur,17,17,17,17
2020-04-26,Gopalganj,4,3,4,3
2020-04-26,Habiganj,131,16,131,16
2020-04-26,Jamalpur,4,4,4,4
2020-04-26,JASHORE,8,7,8,7
2020-04-26,Jhalokati,1,1,1,1
2020-04-26,Joypurhat,6,5,6,5
2020-04-26,Khulna,72,1,72,1
2020-04-26,KISHOREGANJ,9,8,9,8
2020-04-26,Kushtia,26,2,26,2
2020-04-26,Madaripur,19,5,19,5
2020-04-26,Magura,1,0,1,0
2020-04-26,Meherpur,17,1,17,1
2020-04-26,Moulvibazar,24,12,24,12
2020-04-26,Munshiganj,7,7,7,7
2020-04-26,Mymensingh,21,20,21,20
2020-04-26,Naogaon,1,1,1,1
2020-04-26,Narail,2,1,2,1
2020-04-26,Narayanganj,38,37,38,37
2020-04-26,Narsingdi,10,10,10,10
2020-04-26,Natore,1,1,1,1
2020-04-26,Netrakona,5,5,5,5
2020-04-26,Nilphamari,5,2,5,2
2020-04-26,Patuakhali,3,3,3,3
2020-04-26,Rajbari,1,1,1,1
2020-04-26,Rajshahi,7,7,7,7
2020-04-26,Rangpur,3,3,3,3
2020-04-26,Satkhira,12,0,12,0
2020-04-26,Shariatpur,3,3,3,3
2020-04-26,Sherpur,3,3,3,3
2020-04-26,Sirajganj,1,1,1,1
2020-04-26,Sunamganj,55,18,55,18
2020-04-26,Sylhet,15,14,15,14
2020-04-26,Tangail,4,4,4,4
2020-04-26,Thakurgaon,2,2,2,2
2020-04-27,Bagerhat,1,0,1,0
2020-04-27,Bandarban,5,2,5,2
2020-04-27,Barguna,16,0,16,0
2020-04-27,BARISHAL,27,4,27,4
2020-04-27,Bhola,1,1,1,1
2020-04-27,BOGURA,42,1,42,1
2020-04-27,Brahmanbaria,1,1,1,1
2020-04-27,Chandpur,4,1,4,1
2020-04-27,CHATTOGRAM,3,3,3,3
2020-04-27,COXS BAZAR,52,6,52,6
2020-04-27,CUMILLA,11,6,11,6
2020-04-27,Dhaka,381,221,381,221
2020-04-27,Dinajpur,7,6,7,6
2020-04-27,Faridpur,2,2,2,2
2020-04-27,Gaibandha,1,1,1,1
2020-04-27,Gazipur,15,15,15,15
2020-04-27,Habiganj,19,6,19,6
2020-04-27,Jamalpur,10,10,10,10
2020-04-27,Jhalokati,12,1,12,1
2020-04-27,Joypurhat,3,3,3,3
2020-04-27,Khulna,1,1,1,1
2020-04-27,KISHOREGANJ,21,8,21,8
2020-04-27,Kurigram,1,1,1,1
2020-04-27,Kushtia,29,0,29,0
2020-04-27,Lakshmipur,3,3,3,3
2020-04-27,Madaripur,1,1,1,1
2020-04-27,Magura,2,1,2,1
2020-04-27,Manikganj,1,1,1,1
2020-04-27,Munshiganj,3,3,3,3
2020-04-27,Mymensingh,15,15,15,15
2020-04-27,Naogaon,1,1,1,1
2020-04-27,Narail,1,0,1,0
2020-04-27,Narayanganj,29,28,29,28
2020-04-27,Narsingdi,14,6,14,6
2020-04-27,Netrakona,4,4,4,4
2020-04-27,Nilphamari,2,2,2,2
2020-04-27,Panchagarh,3,3,3,3
2020-04-27,Patuakhali,3,3,3,3
2020-04-27,Pirojpur,4,1,4,1
2020-04-27,Rajbari,1,0,1,0
2020-04-27,Rajshahi,1,1,1,1
2020-04-27,Rangpur,5,5,5,5
2020-04-27,Shariatpur,2,2,2,2
2020-04-27,Sherpur,1,1,1,1
2020-04-27,Sirajganj,2,0,2,0
2020-04-27,Sunamganj,41,18,41,18
2020-04-27,Sylhet,15,11,15,11
2020-04-27,Tangail,2,2,2,2
2020-04-27,Thakurgaon,7,7,7,7
2020-04-28,BARISHAL,2,1,2,1
2020-04-28,BOGURA,2,2,2,2
2020-04-28,Brahmanbaria,36,10,36,10
2020-04-28,Chandpur,1,1,1,1
2020-04-28,CHATTOGRAM,11,11,11,11
2020-04-28,COXS BAZAR,64,6,64,6
2020-04-28,CUMILLA,69,23,69,23
2020-04-28,Dhaka,449,378,449,378
2020-04-28,Dinajpur,2,2,2,2
2020-04-28,Faridpur,4,4,4,4
2020-04-28,Feni,1,1,1,1
2020-04-28,Gaibandha,1,1,1,1
2020-04-28,Gazipur,13,6,13,6
2020-04-28,Gopalganj,6,6,6,6
2020-04-28,Habiganj,32,7,32,7
2020-04-28,Jamalpur,8,8,8,8
2020-04-28,JASHORE,3,3,3,3
2020-04-28,Jhalokati,5,1,5,1
2020-04-28,Joypurhat,1,1,1,1
2020-04-28,KISHOREGANJ,10,10,10,10
2020-04-28,Kurigram,1,1,1,1
2020-04-28,Lakshmipur,3,3,3,3
2020-04-28,Lalmonirhat,1,1,1,1
2020-04-28,Madaripur,1,1,1,1
2020-04-28,Moulvibazar,2,0,2,0
2020-04-28,Munshiganj,5,5,5,5
2020-04-28,Mymensingh,11,11,11,11
2020-04-28,Naogaon,30,3,30,3
2020-04-28,Narail,1,1,1,1
2020-04-28,Narayanganj,59,56,59,56
2020-04-28,Narsingdi,7,7,7,7
2020-04-28,Natore,1,1,1,1
2020-04-28,Netrakona,2,2,2,2
2020-04-28,Nilphamari,14,2,14,2
2020-04-28,Panchagarh,1,1,1,1
2020-04-28,Pirojpur,5,1,5,1
2020-04-28,Rajbari,19,0,19,0
2020-04-28,Rajshahi,47,0,47,0
2020-04-28,Rangpur,1,0,1,0
2020-04-28,Satkhira,1,1,1,1
2020-04-28,Sherpur,2,2,2,2
2020-04-28,Sunamganj,4,3,4,3
2020-04-28,Sylhet,15,2,15,2
2020-04-28,Tangail,2,2,2,2
2020-04-28,Thakurgaon,52,1,52,1
2020-04-29,Bagerhat,1,1,1,1
2020-04-29,Bandarban,6,1,6,1
2020-04-29,Barguna,1,0,1,0
2020-04-29,BARISHAL,3,3,3,3
2020-04-29,Bhola,2,0,2,0
2020-04-29,Brahmanbaria,3,3,3,3
2020-04-29,Chandpur,2,2,2,2
2020-04-29,CHAPAINABABGANJ,2,0,2,0
2020-04-29,CHATTOGRAM,13,12,13,12
2020-04-29,COXS BAZAR,16,5,16,5
2020-04-29,CUMILLA,66,16,66,16
2020-04-29,Dhaka,827,393,827,393
2020-04-29,Faridpur,30,1,30,1
2020-04-29,Feni,2,2,2,2
2020-04-29,Gaibandha,1,1,1,1
2020-04-29,Gazipur,5,4,5,4
2020-04-29,Gopalganj,25,0,25,0
2020-04-29,Habiganj,2,2,2,2
2020-04-29,Jamalpur,13,3,13,3
2020-04-29,JASHORE,3,3,3,3
2020-04-29,Jhalokati,4,2,4,2
2020-04-29,Joypurhat,7,6,7,6
2020-04-29,Khulna,1,1,1,1
2020-04-29,KISHOREGANJ,55,6,55,6
2020-04-29,Madaripur,2,2,2,2
2020-04-29,Manikganj,1,1,1,1
2020-04-29,Meherpur,14,0,14,0
2020-04-29,Munshiganj,4,4,4,4
2020-04-29,Mymensingh,34,20,34,20
2020-04-29,Naogaon,1,1,1,1
2020-04-29,Narayanganj,50,50,50,50
2020-04-29,Narsingdi,4,4,4,4
2020-04-29,Natore,1,1,1,1
2020-04-29,Netrakona,28,0,28,0
2020-04-29,Noakhali,4,3,4,3
2020-04-29,Pabna,4,2,4,2
2020-04-29,Patuakhali,19,3,19,3
2020-04-29,Pirojpur,4,1,4,1
2020-04-29,Rajbari,1,1,1,1
2020-04-29,Rajshahi,2,0,2,0
2020-04-29,Rangpur,2,2,2,2
2020-04-29,Shariatpur,59,5,59,5
2020-04-29,Sherpur,16,1,16,1
2020-04-29,Sylhet,24,2,24,2
2020-04-29,Tangail,1,1,1,1
2020-04-30,Bandarban,5,2,5,2
2020-04-30,Barguna,11,1,11,1
2020-04-30,BARISHAL,11,1,11,1
2020-04-30,BOGURA,4,3,4,3
2020-04-30,Brahmanbaria,122,4,122,4
2020-04-30,Chandpur,1,1,1,1
2020-04-30,CHATTOGRAM,1,1,1,1
2020-04-30,COXS BAZAR,64,9,64,9
2020-04-30,CUMILLA,30,9,30,9
2020-04-30,Dhaka,809,425,809,425
2020-04-30,Dinajpur,2,2,2,2
2020-04-30,Faridpur,1,0,1,0
2020-04-30,Feni,1,1,1,1
2020-04-30,Gazipur,23,3,23,3
2020-04-30,Habiganj,130,11,130,11
2020-04-30,Jamalpur,7,7,7,7
2020-04-30,JASHORE,5,5,5,5
2020-04-30,Jhalokati,18,0,18,0
2020-04-30,Jhenaidah,1,1,1,1
2020-04-30,Joypurhat,1,1,1,1
2020-04-30,Khulna,2,2,2,2
2020-04-30,KISHOREGANJ,9,8,9,8
2020-04-30,Lakshmipur,3,3,3,3
2020-04-30,Madaripur,1,1,1,1
2020-04-30,Manikganj,1,1,1,1
2020-04-30,Moulvibazar,39,4,39,4
2020-04-30,Munshiganj,12,12,12,12
2020-04-30,Mymensingh,6,6,6,6
2020-04-30,Narayanganj,92,68,92,68
2020-04-30,Narsingdi,5,4,5,4
2020-04-30,Natore,1,0,1,0
2020-04-30,Netrakona,2,2,2,2
2020-04-30,Nilphamari,1,1,1,1
2020-04-30,Patuakhali,1,0,1,0
2020-04-30,Pirojpur,2,1,2,1
2020-04-30,Rajbari,34,2,34,2
2020-04-30,Rajshahi,1,1,1,1
2020-04-30,Rangpur,2,1,2,1
2020-04-30,Sherpur,2,2,2,2
2020-04-30,Sunamganj,15,3,15,3
2020-04-30,Sylhet,18,1,18,1
2020-04-30,Tangail,1,1,1,1
2020-04-30,Thakurgaon,1,0,1,0
2020-05-01,Bandarban,1,0,1,0
2020-05-01,Barguna,14,1,14,1
2020-05-01,BARISHAL,5,1,5,1
2020-05-01,Bhola,23,0,23,0
2020-05-01,BOGURA,1,1,1,1
2020-05-01,Brahmanbaria,40,2,40,2
2020-05-01,COXS BAZAR,63,3,63,3
2020-05-01,CUMILLA,47,4,47,4
2020-05-01,Dhaka,477,332,477,332
2020-05-01,Dinajpur,1,1,1,1
2020-05-01,Faridpur,29,0,29,0
2020-05-01,Gazipur,7,6,7,6
2020-05-01,Gopalganj,2,2,2,2
2020-05-01,Habiganj,30,6,30,6
2020-05-01,Jamalpur,2,2,2,2
2020-05-01,JASHORE,1,1,1,1
2020-05-01,Jhalokati,16,0,16,0
2020-05-01,KISHOREGANJ,9,4,9,4
2020-05-01,Kushtia,2,1,2,1
2020-05-01,Lakshmipur,2,2,2,2
2020-05-01,Madaripur,48,8,48,8
2020-05-01,Magura,1,1,1,1
2020-05-01,Manikganj,1,0,1,0
2020-05-01,Moulvibazar,1,0,1,0
2020-05-01,Munshiganj,22,22,22,22
2020-05-01,Mymensingh,5,4,5,4
2020-05-01,Naogaon,11,1,11,1
2020-05-01,Narayanganj,34,33,34,33
2020-05-01,Narsingdi,2,2,2,2
2020-05-01,Nilphamari,1,1,1,1
2020-05-01,Patuakhali,1,0,1,0
2020-05-01,Pirojpur,5,0,5,0
2020-05-01,Rajbari,40,0,40,0
2020-05-01,Rajshahi,5,1,5,1
2020-05-01,Shariatpur,109,9,109,9
2020-05-01,Sherpur,2,2,2,2
2020-05-01,Sunamganj,10,3,10,3
2020-05-01,Sylhet,33,6,33,6
2020-05-01,Thakurgaon,1,0,1,0
2020-05-02,Bagerhat,6,0,6,0
2020-05-02,Bandarban,32,0,32,0
2020-05-02,Barguna,27,3,27,3
2020-05-02,BARISHAL,9,1,9,1
2020-05-02,BOGURA,2,2,2,2
2020-05-02,Brahmanbaria,28,1,28,1
2020-05-02,Chandpur,36,1,36,1
2020-05-02,CHATTOGRAM,7,5,7,5
2020-05-02,Chuadanga,2,0,2,0
2020-05-02,COXS BAZAR,42,1,42,1
2020-05-02,CUMILLA,7,5,7,5
2020-05-02,Dhaka,666,255,666,255
2020-05-02,Dinajpur,4,3,4,3
2020-05-02,Faridpur,9,0,9,0
2020-05-02,Gazipur,7,4,7,4
2020-05-02,Gopalganj,8,0,8,0
2020-05-02,Habiganj,239,2,239,2
2020-05-02,Jamalpur,8,8,8,8
2020-05-02,JASHORE,1,1,1,1
2020-05-02,Jhalokati,5,2,5,2
2020-05-02,Jhenaidah,22,0,22,0
2020-05-02,Khulna,65,3,65,3
2020-05-02,KISHOREGANJ,5,3,5,3
2020-05-02,Madaripur,3,3,3,3
2020-05-02,Manikganj,1,1,1,1
2020-05-02,Moulvibazar,73,2,73,2
2020-05-02,Munshiganj,6,5,6,5
2020-05-02,Mymensingh,6,5,6,5
2020-05-02,Narail,2,1,2,1
2020-05-02,Narayanganj,102,49,102,49
2020-05-02,Netrakona,10,9,10,9
2020-05-02,Nilphamari,40,7,40,7
2020-05-02,Noakhali,5,3,5,3
2020-05-02,Patuakhali,25,0,25,0
2020-05-02,Pirojpur,15,0,15,0
2020-05-02,Rajbari,14,0,14,0
2020-05-02,Rajshahi,1,1,1,1
2020-05-02,Rangamati,1,0,1,0
2020-05-02,Satkhira,1,0,1,0
2020-05-02,Shariatpur,1,0,1,0
2020-05-02,Sherpur,3,3,3,3
2020-05-02,Sunamganj,91,0,91,0
2020-05-02,Sylhet,59,0,59,0
2020-05-02,Thakurgaon,3,3,3,3
2020-05-03,Bagerhat,12,0,12,0
2020-05-03,Bandarban,9,0,9,0
2020-05-03,Barguna,19,0,19,0
2020-05-03,BARISHAL,2,0,2,0
2020-05-03,Bhola,28,0,28,0
2020-05-03,BOGURA,3,1,3,1
2020-05-03,Brahmanbaria,196,12,196,12
2020-05-03,Chandpur,8,1,8,1
2020-05-03,CHATTOGRAM,1,0,1,0
2020-05-03,Chuadanga,1,0,1,0
2020-05-03,COXS BAZAR,118,0,118,0
2020-05-03,CUMILLA,4,3,4,3
2020-05-03,Dhaka,816,249,816,249
2020-05-03,Faridpur,25,1,25,1
2020-05-03,Gazipur,10,2,10,2
2020-05-03,Gopalganj,9,0,9,0
2020-05-03,Habiganj,1,0,1,0
2020-05-03,JASHORE,36,0,36,0
2020-05-03,Jhalokati,10,0,10,0
2020-05-03,Joypurhat,12,2,12,2
2020-05-03,Khulna,41,0,41,0
2020-05-03,KISHOREGANJ,4,0,4,0
2020-05-03,Kushtia,1,0,1,0
2020-05-03,Madaripur,52,2,52,2
2020-05-03,Magura,21,0,21,0
2020-05-03,Moulvibazar,1,1,1,1
2020-05-03,Munshiganj,20,19,20,19
2020-05-03,Mymensingh,15,14,15,14
2020-05-03,Naogaon,21,0,21,0
2020-05-03,Narail,17,1,17,1
2020-05-03,Narayanganj,15,0,15,0
2020-05-03,Narsingdi,1,0,1,0
2020-05-03,Natore,1,0,1,0
2020-05-03,Netrakona,9,9,9,9
2020-05-03,Nilphamari,3,2,3,2
2020-05-03,Noakhali,2,2,2,2
2020-05-03,Pabna,55,2,55,2
2020-05-03,Patuakhali,53,7,53,7
2020-05-03,Pirojpur,12,0,12,0
2020-05-03,Satkhira,11,0,11,0
2020-05-03,Shariatpur,61,4,61,4
2020-05-03,Sirajganj,4,1,4,1
2020-05-03,Sunamganj,2,1,2,1
2020-05-03,Sylhet,3,2,3,2
2020-05-03,Tangail,5,2,5,2
2020-05-04,Bandarban,15,0,15,0
2020-05-04,Barguna,18,1,18,1
2020-05-04,BARISHAL,11,3,11,3
2020-05-04,Bhola,34,0,34,0
2020-05-04,BOGURA,2,2,2,2
2020-05-04,Brahmanbaria,1,0,1,0
2020-05-04,Chandpur,32,13,32,13
2020-05-04,CHAPAINABABGANJ,10,0,10,0
2020-05-04,CHATTOGRAM,4,1,4,1
2020-05-04,Chuadanga,35,0,35,0
2020-05-04,COXS BAZAR,100,0,100,0
2020-05-04,CUMILLA,76,2,76,2
2020-05-04,Dhaka,1038,286,1038,286
2020-05-04,Dinajpur,3,2,3,2
2020-05-04,Faridpur,1,0,1,0
2020-05-04,Gazipur,6,1,6,1
2020-05-04,Gopalganj,6,0,5,0
2020-05-04,Habiganj,10,1,10,1
2020-05-04,Jamalpur,2,1,2,1
2020-05-04,JASHORE,11,1,11,1
2020-05-04,Jhalokati,1,0,1,0
2020-05-04,Jhenaidah,10,0,10,0
2020-05-04,KISHOREGANJ,1,0,1,0
2020-05-04,Kushtia,117,1,117,1
2020-05-04,Madaripur,1,0,1,0
2020-05-04,Magura,21,0,21,0
2020-05-04,Manikganj,1,1,1,1
2020-05-04,Meherpur,45,0,45,0
2020-05-04,Moulvibazar,29,0,29,0
2020-05-04,Munshiganj,32,32,32,32
2020-05-04,Mymensingh,2,1,2,1
2020-05-04,Narail,4,0,4,0
2020-05-04,Narayanganj,33,2,33,2
2020-05-04,Narsingdi,2,0,2,0
2020-05-04,Natore,1,1,1,1
2020-05-04,Netrakona,1,1,1,1
2020-05-04,Nilphamari,1,1,1,1
2020-05-04,Noakhali,3,1,3,1
2020-05-04,Pabna,2,2,2,2
2020-05-04,Panchagarh,1,1,1,1
2020-05-04,Patuakhali,20,3,20,3
2020-05-04,Pirojpur,5,0,5,0
2020-05-04,Rajbari,21,0,21,0
2020-05-04,Rajshahi,48,2,48,2
2020-05-04,Rangpur,1,0,1,0
2020-05-04,Satkhira,23,0,23,0
2020-05-04,Shariatpur,31,0,31,0
2020-05-04,Sunamganj,17,0,17,0
2020-05-04,Sylhet,10,1,10,1
2020-05-05,Bagerhat,19,0,19,0
2020-05-05,Bandarban,10,0,10,0
2020-05-05,Barguna,10,0,10,0
2020-05-05,BARISHAL,33,3,33,3
2020-05-05,Bhola,26,0,26,0
2020-05-05,BOGURA,2,2,2,2
2020-05-05,Chandpur,3,0,3,0
2020-05-05,CHAPAINABABGANJ,4,0,4,0
2020-05-05,CHATTOGRAM,2,0,2,0
2020-05-05,Chuadanga,2,2,2,2
2020-05-05,COXS BAZAR,70,13,70,13
2020-05-05,CUMILLA,64,8,64,8
2020-05-05,Dhaka,1082,289,1082,289
2020-05-05,Dinajpur,8,8,8,8
2020-05-05,Faridpur,27,4,27,4
2020-05-05,Gazipur,33,1,33,1
2020-05-05,Gopalganj,22,0,22,0
2020-05-05,Habiganj,9,1,9,1
2020-05-05,Jamalpur,5,5,5,5
