iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BGD,Asia,Bangladesh,2020-12-09,484104.0,2159.0,2097.286,6930.0,24.0,31.0,2939.497,13.11,12.735,42.079,0.146,0.188,0.92,,,,,,,,,17042.0,2909491.0,17.667,0.103,15356.0,0.093,0.137,7.3,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-10,485965.0,1861.0,2032.286,6967.0,37.0,31.286,2950.797,11.3,12.34,42.304,0.225,0.19,0.9,,,,,,,,,16265.0,2925756.0,17.765,0.099,15278.0,0.093,0.133,7.5,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-11,487849.0,1884.0,1979.714,6986.0,19.0,30.571,2962.237,11.44,12.021,42.419,0.115,0.186,0.88,,,,,,,,,16323.0,2942079.0,17.864,0.099,15406.0,0.094,0.129,7.8,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-12,489178.0,1329.0,1912.714,7020.0,34.0,30.429,2970.307,8.07,11.614,42.626,0.206,0.185,0.86,,,,,,,,,12630.0,2954709.0,17.941,0.077,15276.0,0.093,0.125,8.0,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-13,490533.0,1355.0,1855.429,7052.0,32.0,30.571,2978.534,8.228,11.266,42.82,0.194,0.186,0.85,,,,,,,,,12748.0,2967457.0,18.019,0.077,15209.0,0.092,0.122,8.2,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-14,492332.0,1799.0,1798.429,7089.0,37.0,30.714,2989.458,10.924,10.92,43.045,0.225,0.186,0.84,,,,,,,,,16828.0,2984285.0,18.121,0.102,15560.0,0.094,0.116,8.7,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-15,494209.0,1877.0,1752.0,7129.0,40.0,31.857,3000.855,11.397,10.638,43.288,0.243,0.193,0.83,,,,,,,,,19054.0,3003339.0,18.236,0.116,15841.0,0.096,0.111,9.0,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-16,495841.0,1632.0,1676.714,7156.0,27.0,32.286,3010.765,9.91,10.181,43.451,0.164,0.196,0.81,,,,,,,,,17025.0,3020364.0,18.34,0.103,15839.0,0.096,0.106,9.4,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-17,496975.0,1134.0,1572.857,7192.0,36.0,32.143,3017.651,6.886,9.55,43.67,0.219,0.195,0.79,,,,,,,,,13191.0,3033555.0,18.42,0.08,15400.0,0.094,0.102,9.8,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-18,498293.0,1318.0,1492.0,7217.0,25.0,33.0,3025.653,8.003,9.059,43.822,0.152,0.2,0.8,,,,,,,,,14336.0,3047891.0,18.507,0.087,15116.0,0.092,0.099,10.1,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-19,499560.0,1267.0,1483.143,7242.0,25.0,31.714,3033.347,7.693,9.006,43.974,0.152,0.193,0.82,,,,,,,,,12300.0,3060191.0,18.582,0.075,15069.0,0.091,0.098,10.2,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-20,500713.0,1153.0,1454.286,7280.0,38.0,32.571,3040.348,7.001,8.83,44.204,0.231,0.198,0.82,,,,,,,,,12300.0,3072491.0,18.656,0.075,15005.0,0.091,0.097,10.3,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-21,502183.0,1470.0,1407.286,7312.0,32.0,31.857,3049.274,8.926,8.545,44.399,0.194,0.193,0.82,,,,,,,,,15669.0,3088160.0,18.751,0.095,14839.0,0.09,0.095,10.5,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-22,503501.0,1318.0,1327.429,7329.0,17.0,28.571,3057.277,8.003,8.06,44.502,0.103,0.173,0.81,,,,,,,,,15145.0,3103305.0,18.843,0.092,14281.0,0.087,0.093,10.8,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-23,504868.0,1367.0,1289.571,7359.0,30.0,29.0,3065.577,8.3,7.83,44.684,0.182,0.176,0.81,,,,,,,,,15932.0,3119237.0,18.94,0.097,14125.0,0.086,0.091,11.0,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-24,506102.0,1234.0,1303.857,7378.0,19.0,26.571,3073.07,7.493,7.917,44.799,0.115,0.161,0.81,,,,,,,,,13227.0,3132464.0,19.02,0.08,14130.0,0.086,0.092,10.8,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-25,507265.0,1163.0,1281.714,7398.0,20.0,25.857,3080.132,7.062,7.783,44.921,0.121,0.157,0.81,,,,,,,,,13695.0,3146159.0,19.104,0.083,14038.0,0.085,0.091,11.0,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-26,508099.0,834.0,1219.857,7428.0,30.0,26.571,3085.196,5.064,7.407,45.103,0.182,0.161,0.8,,,,,,,,,9912.0,3156071.0,19.164,0.06,13697.0,0.083,0.089,11.2,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-27,509148.0,1049.0,1205.0,7452.0,24.0,24.571,3091.565,6.37,7.317,45.249,0.146,0.149,0.8,,,,,,,,,12650.0,3168721.0,19.241,0.077,13747.0,0.083,0.088,11.4,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-28,510080.0,932.0,1128.143,7479.0,27.0,23.857,3097.225,5.659,6.85,45.413,0.164,0.145,0.8,,,,,,,,,12617.0,3181338.0,19.317,0.077,13311.0,0.081,0.085,11.8,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-29,511261.0,1181.0,1108.571,7509.0,30.0,25.714,3104.396,7.171,6.731,45.595,0.182,0.156,0.82,,,,,,,,,14588.0,3195926.0,19.406,0.089,13232.0,0.08,0.084,11.9,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-30,512496.0,1235.0,1089.714,7531.0,22.0,24.571,3111.895,7.499,6.617,45.729,0.134,0.149,0.83,,,,,,,,,15229.0,3211155.0,19.498,0.092,13131.0,0.08,0.083,12.0,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-31,513510.0,1014.0,1058.286,7559.0,28.0,25.857,3118.052,6.157,6.426,45.899,0.17,0.157,0.83,,,,,,,,,13254.0,3224409.0,19.579,0.08,13135.0,0.08,0.081,12.4,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-01,514500.0,990.0,1033.571,7576.0,17.0,25.429,3124.063,6.011,6.276,46.002,0.103,0.154,0.83,,,,,,,,,12103.0,3236512.0,19.652,0.073,12908.0,0.078,0.08,12.5,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-02,515184.0,684.0,1012.143,7599.0,23.0,24.429,3128.216,4.153,6.146,46.141,0.14,0.148,0.82,,,,,,,,,9701.0,3246213.0,19.711,0.059,12877.0,0.078,0.079,12.7,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-03,516019.0,835.0,981.571,7626.0,27.0,24.857,3133.286,5.07,5.96,46.305,0.164,0.151,0.82,,,,,,,,,10925.0,3257138.0,19.777,0.066,12631.0,0.077,0.078,12.9,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-04,516929.0,910.0,978.429,7650.0,24.0,24.429,3138.812,5.526,5.941,46.451,0.146,0.148,0.84,,,,,,,,,10925.0,3268063.0,19.844,0.066,12389.0,0.075,0.079,12.7,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-05,517920.0,991.0,951.286,7670.0,20.0,23.0,3144.829,6.017,5.776,46.573,0.121,0.14,0.85,,,,,,,,,14462.0,3282525.0,19.932,0.088,12371.0,0.075,0.077,13.0,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-06,518898.0,978.0,914.571,7687.0,17.0,22.286,3150.768,5.938,5.553,46.676,0.103,0.135,0.86,,,,,,,,,15544.0,3298069.0,20.026,0.094,12416.0,0.075,0.074,13.6,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-07,519905.0,1007.0,913.571,7718.0,31.0,22.714,3156.882,6.115,5.547,46.864,0.188,0.138,0.88,,,,,,,,,15381.0,3313450.0,20.119,0.093,12720.0,0.077,0.072,13.9,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-08,520690.0,785.0,884.286,7734.0,16.0,22.571,3161.649,4.767,5.369,46.961,0.097,0.137,0.88,,,,,,,,,15381.0,3328831.0,20.213,0.093,13188.0,0.08,0.067,14.9,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-09,521382.0,692.0,885.429,7756.0,22.0,22.429,3165.851,4.202,5.376,47.095,0.134,0.136,0.89,,,,,,,,,12908.0,3341739.0,20.291,0.078,13647.0,0.083,0.065,15.4,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-10,522453.0,1071.0,919.143,7781.0,25.0,22.143,3172.354,6.503,5.581,47.247,0.152,0.134,0.9,,,,,,,,,12920.0,3354659.0,20.37,0.078,13932.0,0.085,0.066,15.2,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-11,523302.0,849.0,910.429,7803.0,22.0,21.857,3177.509,5.155,5.528,47.38,0.134,0.133,0.88,,,,,,,,,14097.0,3368756.0,20.455,0.086,14385.0,0.087,0.063,15.8,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-12,524020.0,718.0,871.429,7819.0,16.0,21.286,3181.869,4.36,5.291,47.477,0.097,0.129,0.85,,,,,,,,,14363.0,3383119.0,20.542,0.087,14371.0,0.087,0.061,16.5,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-13,524910.0,890.0,858.857,7833.0,14.0,20.857,3187.273,5.404,5.215,47.562,0.085,0.127,0.85,,,,,,,,,15727.0,3398846.0,20.638,0.095,14397.0,0.087,0.06,16.8,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-14,525723.0,813.0,831.143,7849.0,16.0,18.714,3192.209,4.937,5.047,47.659,0.097,0.114,0.84,,,,,,,,,16608.0,3415454.0,20.739,0.101,14572.0,0.088,0.057,17.5,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-15,526485.0,762.0,827.857,7862.0,13.0,18.286,3196.836,4.627,5.027,47.738,0.079,0.111,0.83,,,,,,,,,13678.0,3429132.0,20.822,0.083,14329.0,0.087,0.058,17.3,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-16,527063.0,578.0,811.571,7883.0,21.0,18.143,3200.346,3.51,4.928,47.866,0.128,0.11,0.82,,,,,,,,,12215.0,3441347.0,20.896,0.074,14230.0,0.086,0.057,17.5,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-17,527632.0,569.0,739.857,7906.0,23.0,17.857,3203.801,3.455,4.492,48.006,0.14,0.108,0.81,,,,,,,,,13446.0,3454793.0,20.978,0.082,14305.0,0.087,0.052,19.3,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-18,528329.0,697.0,718.143,7922.0,16.0,17.0,3208.033,4.232,4.361,48.103,0.097,0.103,0.81,,,,,,,,,12707.0,3467500.0,21.055,0.077,14106.0,0.086,0.051,19.6,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-19,529031.0,702.0,715.857,7942.0,20.0,17.571,3212.296,4.263,4.347,48.224,0.121,0.107,0.8,,,,,,,,,15097.0,3482597.0,21.146,0.092,14211.0,0.086,0.05,19.9,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-20,529687.0,656.0,682.429,7950.0,8.0,16.714,3216.279,3.983,4.144,48.273,0.049,0.101,0.79,,,,,,,,,15410.0,3498007.0,21.24,0.094,14166.0,0.086,0.048,20.8,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-21,530271.0,584.0,649.714,7966.0,16.0,16.714,3219.825,3.546,3.945,48.37,0.097,0.101,0.79,,,,,,,,,14761.0,3512768.0,21.33,0.09,13902.0,0.084,0.047,21.4,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-22,530890.0,619.0,629.286,7981.0,15.0,17.0,3223.584,3.759,3.821,48.461,0.091,0.103,0.8,,,,,,,,,14846.0,3527614.0,21.42,0.09,14069.0,0.085,0.045,22.4,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-23,531326.0,436.0,609.0,8003.0,22.0,17.143,3226.231,2.647,3.698,48.595,0.134,0.104,0.8,,,,,,,,,11115.0,3538729.0,21.487,0.067,13912.0,0.084,0.044,22.8,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-24,531799.0,473.0,595.286,8023.0,20.0,16.714,3229.103,2.872,3.615,48.716,0.121,0.101,0.8,,,,,,,,,14169.0,3552898.0,21.573,0.086,14015.0,0.085,0.042,23.5,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-25,532401.0,602.0,581.714,8041.0,18.0,17.0,3232.758,3.655,3.532,48.825,0.109,0.103,0.8,,,,,,,,,14829.0,3567727.0,21.663,0.09,14318.0,0.087,0.041,24.6,tests performed,,,,,,,,,,80.09,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-26,532916.0,515.0,555.0,8055.0,14.0,16.143,3235.886,3.127,3.37,48.91,0.085,0.098,0.79,,,,,,,,,14401.0,3582128.0,21.751,0.087,14219.0,0.086,0.039,25.6,tests performed,0.0,0.0,,,,0.0,0.0,,,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-27,533444.0,528.0,536.714,8072.0,17.0,17.429,3239.092,3.206,3.259,49.013,0.103,0.106,0.79,,,,,,,,,15720.0,3597848.0,21.846,0.095,14263.0,0.087,0.038,26.6,tests performed,26.0,26.0,,26.0,26.0,0.0,0.0,,0.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-28,533953.0,509.0,526.0,8087.0,15.0,17.286,3242.182,3.091,3.194,49.105,0.091,0.105,0.79,,,,,,,,,14830.0,3612678.0,21.936,0.09,14273.0,0.087,0.037,27.1,tests performed,567.0,567.0,,541.0,284.0,0.0,0.0,,2.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-29,534407.0,454.0,502.429,8094.0,7.0,16.143,3244.939,2.757,3.051,49.147,0.043,0.098,0.79,,,,,,,,,12075.0,3624753.0,22.01,0.073,13877.0,0.084,0.036,27.6,tests performed,,,,,1209.0,,,,7.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-30,534770.0,363.0,492.0,8111.0,17.0,15.429,3247.143,2.204,2.987,49.25,0.103,0.094,0.8,,,,,,,,,12084.0,3636837.0,22.083,0.073,14015.0,0.085,0.035,28.5,tests performed,,,,,1671.0,,,,10.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-01-31,535139.0,369.0,477.143,8127.0,16.0,14.857,3249.384,2.241,2.897,49.347,0.097,0.09,0.81,,,,,,,,,12225.0,3649062.0,22.157,0.074,13738.0,0.083,0.035,28.8,tests performed,,,,,1949.0,,,,12.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-01,535582.0,443.0,454.429,8137.0,10.0,13.714,3252.074,2.69,2.759,49.408,0.061,0.083,0.82,,,,,,,,,12475.0,3661537.0,22.233,0.076,13401.0,0.081,0.034,29.5,tests performed,,,,,2134.0,,,,13.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-02,536107.0,525.0,455.857,8149.0,12.0,13.429,3255.261,3.188,2.768,49.481,0.073,0.082,0.84,,,,,,,,,14452.0,3675989.0,22.321,0.088,13409.0,0.081,0.034,29.4,tests performed,,,,,2266.0,,,,14.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-03,536545.0,438.0,443.0,8162.0,13.0,12.857,3257.921,2.66,2.69,49.56,0.079,0.078,0.84,,,,,,,,,14985.0,3690974.0,22.412,0.091,13304.0,0.081,0.033,30.0,tests performed,,,,,2700.0,,,,16.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-04,537030.0,485.0,439.571,8175.0,13.0,12.571,3260.866,2.945,2.669,49.639,0.079,0.076,0.84,,,,,,,,,15273.0,3706247.0,22.504,0.093,13367.0,0.081,0.033,30.4,tests performed,,,,,3059.0,,,,19.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-05,537465.0,435.0,436.857,8182.0,7.0,12.571,3263.507,2.641,2.653,49.681,0.043,0.076,0.83,,,,,,,,,15566.0,3721813.0,22.599,0.095,13866.0,0.084,0.032,31.7,tests performed,,,,,3059.0,,,,19.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-06,537770.0,305.0,428.571,8190.0,8.0,11.286,3265.359,1.852,2.602,49.73,0.049,0.069,0.81,,,,,,,,,12135.0,3733948.0,22.673,0.074,13873.0,0.084,0.031,32.4,tests performed,,,,,3059.0,,,,19.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-07,538062.0,292.0,417.571,8205.0,15.0,11.143,3267.132,1.773,2.536,49.821,0.091,0.068,0.8,,,,,,,,,12135.0,3746083.0,22.746,0.074,13860.0,0.084,0.03,33.2,tests performed,31160.0,31160.0,,,3059.0,0.02,0.02,,19.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-08,538378.0,316.0,399.429,8221.0,16.0,12.0,3269.051,1.919,2.425,49.918,0.097,0.073,0.81,,,,,,,,,13762.0,3759845.0,22.83,0.084,14044.0,0.085,0.028,35.2,tests performed,,,,,13205.0,,,,80.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-09,538765.0,387.0,379.714,8229.0,8.0,11.429,3271.401,2.35,2.306,49.967,0.049,0.069,0.83,,,,,,,,,14468.0,3774313.0,22.918,0.088,14046.0,0.085,0.027,37.0,tests performed,179318.0,179318.0,,,23351.0,0.11,0.11,,142.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-10,539153.0,388.0,372.571,8239.0,10.0,11.0,3273.757,2.356,2.262,50.028,0.061,0.067,0.86,,,,,,,,,14999.0,3789312.0,23.009,0.091,14048.0,0.085,0.027,37.7,tests performed,337769.0,337769.0,,158451.0,45549.0,0.21,0.21,,277.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-11,539531.0,378.0,357.286,8248.0,9.0,10.429,3276.052,2.295,2.169,50.082,0.055,0.063,0.89,,,,,,,,,15776.0,3805088.0,23.105,0.096,14120.0,0.086,0.025,39.5,tests performed,,,,,64108.0,,,,389.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
